epoch,f1-score,iou_score,loss,lr,val_f1-score,val_iou_score,val_loss
0,0.10555651038885117,0.10507596284151077,1.0057733058929443,1e-05,0.2810361385345459,0.2807399332523346,1.006686806678772
1,0.11172173172235489,0.11013635993003845,1.0021586418151855,1e-05,0.28537717461586,0.2836640477180481,1.0022506713867188
2,0.11588375270366669,0.11301570385694504,0.999175488948822,1e-05,0.288692444562912,0.28700166940689087,1.0006792545318604
3,0.11923503130674362,0.1161918044090271,0.9969162344932556,1e-05,0.2899826765060425,0.2883202135562897,0.9991111159324646
4,0.12105553597211838,0.11756183952093124,0.9950923323631287,1e-05,0.29062873125076294,0.28896835446357727,0.9984034299850464
5,0.12179704010486603,0.11800546944141388,0.9937925338745117,1e-05,0.29090893268585205,0.2893143594264984,0.9977918863296509
6,0.12331727892160416,0.11946006864309311,0.9925838708877563,1e-05,0.2911606729030609,0.289640337228775,0.9972356557846069
7,0.12432508170604706,0.1204383596777916,0.9916808605194092,1e-05,0.29128509759902954,0.28975701332092285,0.9968082308769226
8,0.1252451092004776,0.12103265523910522,0.9901069402694702,1e-05,0.2918842136859894,0.29023391008377075,0.9959198832511902
9,0.1257491558790207,0.1213337853550911,0.9886357188224792,1e-05,0.2919192314147949,0.29028281569480896,0.9954360127449036
10,0.12788070738315582,0.12321411818265915,0.9873765110969543,1e-05,0.29263731837272644,0.29097509384155273,0.9951063990592957
11,0.12866973876953125,0.12385464459657669,0.9862199425697327,1e-05,0.29256489872932434,0.2909305989742279,0.9945971965789795
12,0.12920644879341125,0.12441444396972656,0.9853476285934448,1e-05,0.29270562529563904,0.2910778224468231,0.9943395853042603
13,0.1294303834438324,0.12462061643600464,0.9846778512001038,1e-05,0.29188039898872375,0.29019683599472046,0.9939607977867126
14,0.13100193440914154,0.12585708498954773,0.9837616086006165,1e-05,0.29234176874160767,0.2904733121395111,0.9933914542198181
15,0.13246271014213562,0.1269095540046692,0.9826063513755798,1e-05,0.2925001382827759,0.29061463475227356,0.9931985139846802
16,0.13315074145793915,0.12742795050144196,0.9818472266197205,1e-05,0.29254966974258423,0.290708065032959,0.9930819272994995
17,0.1342397779226303,0.12845541536808014,0.9809778332710266,1e-05,0.2928776443004608,0.2910763621330261,0.9927775263786316
18,0.1352856457233429,0.12952588498592377,0.9803329706192017,1e-05,0.29278564453125,0.2909903824329376,0.9924929141998291
19,0.13527263700962067,0.12943772971630096,0.9793797731399536,1e-05,0.2931176424026489,0.29132869839668274,0.9923537373542786
20,0.134649395942688,0.12876664102077484,0.9789975881576538,1e-05,0.2931120991706848,0.2912846505641937,0.9920256733894348
21,0.1347825527191162,0.12862886488437653,0.9778899550437927,1e-05,0.29242008924484253,0.29049527645111084,0.9917665719985962
22,0.1344822198152542,0.12822194397449493,0.9770050048828125,1e-05,0.2921983599662781,0.2902665138244629,0.9916545748710632
23,0.13512445986270905,0.12883634865283966,0.9760792255401611,1e-05,0.29312431812286377,0.2912343740463257,0.9912557005882263
24,0.13577160239219666,0.12949299812316895,0.975597620010376,1e-05,0.29289451241493225,0.29095086455345154,0.9909985065460205
25,0.136470228433609,0.13000012934207916,0.9747529625892639,1e-05,0.2935444116592407,0.2914854884147644,0.9905685186386108
26,0.1373557150363922,0.13066869974136353,0.9736679196357727,1e-05,0.29342591762542725,0.2913338840007782,0.9905520677566528
27,0.13827994465827942,0.1314915269613266,0.9729582071304321,1e-05,0.29339146614074707,0.2912103831768036,0.9898058176040649
28,0.13973288238048553,0.13263477385044098,0.9717432260513306,1e-05,0.29318276047706604,0.2909488081932068,0.9892508387565613
29,0.13858605921268463,0.13134996592998505,0.9701844453811646,1e-05,0.29348814487457275,0.29124394059181213,0.9890404939651489
30,0.1381174623966217,0.13068167865276337,0.969329297542572,1e-05,0.2940937280654907,0.29173076152801514,0.9885231256484985
31,0.1399015337228775,0.1321943700313568,0.9681776165962219,1e-05,0.29401522874832153,0.29162800312042236,0.9884651303291321
32,0.141570582985878,0.13369721174240112,0.9671381711959839,1e-05,0.2935643494129181,0.2911185622215271,0.9881232380867004
33,0.13958768546581268,0.13158725202083588,0.9664073586463928,1e-05,0.29311639070510864,0.2906550467014313,0.9880155324935913
34,0.1409122198820114,0.13278959691524506,0.9655234813690186,1e-05,0.2929757535457611,0.290485143661499,0.9877999424934387
35,0.14216546714305878,0.13392028212547302,0.9645370244979858,1e-05,0.29324930906295776,0.2907705307006836,0.987550675868988
36,0.14224191009998322,0.13391682505607605,0.9637501239776611,1e-05,0.2933477759361267,0.2908823788166046,0.9878275394439697
37,0.14298373460769653,0.1346646249294281,0.9633382558822632,1e-05,0.29357391595840454,0.29109540581703186,0.9874526262283325
38,0.14266110956668854,0.1343119740486145,0.9628170132637024,1e-05,0.2927311956882477,0.29022932052612305,0.9873438477516174
39,0.1432362049818039,0.13481025397777557,0.9619743824005127,1e-05,0.293542742729187,0.2910509705543518,0.987282931804657
40,0.1438271403312683,0.1353745013475418,0.9614710211753845,1e-05,0.29302316904067993,0.29055383801460266,0.9871719479560852
41,0.14403489232063293,0.13551649451255798,0.9605085849761963,1e-05,0.2920798659324646,0.289603590965271,0.9872205257415771
42,0.14474302530288696,0.13626448810100555,0.960085928440094,1e-05,0.2932414412498474,0.2907411456108093,0.9869446754455566
43,0.14502698183059692,0.13645422458648682,0.9596453309059143,1e-05,0.29343658685684204,0.2909526526927948,0.9867407083511353
44,0.14503143727779388,0.13640543818473816,0.9588993191719055,1e-05,0.29267510771751404,0.290194571018219,0.9869458079338074
45,0.14610671997070312,0.1374698132276535,0.9583787322044373,1e-05,0.29331961274147034,0.2908655107021332,0.9867110848426819
46,0.14574983716011047,0.1371098905801773,0.9583275318145752,1e-05,0.29292285442352295,0.29043808579444885,0.9868946671485901
47,0.14538519084453583,0.13671737909317017,0.9575358033180237,1e-05,0.2915925681591034,0.2890719473361969,0.9865943193435669
48,0.14706191420555115,0.138311505317688,0.9570666551589966,1e-05,0.29075950384140015,0.2882530391216278,0.9864574670791626
49,0.14682014286518097,0.1381024420261383,0.9564481973648071,1e-05,0.29185643792152405,0.28932276368141174,0.9866854548454285
50,0.14579805731773376,0.1369856745004654,0.9563789963722229,1e-05,0.2917187809944153,0.28915977478027344,0.9865686893463135
51,0.14597120881080627,0.13697168231010437,0.9555925726890564,1e-05,0.29008322954177856,0.28747060894966125,0.9864751696586609
52,0.14582517743110657,0.1368074268102646,0.9552801847457886,1e-05,0.2901070713996887,0.2875739336013794,0.9860819578170776
53,0.14492422342300415,0.13581176102161407,0.9541819095611572,1e-05,0.2897602915763855,0.28717654943466187,0.9861841201782227
54,0.14498592913150787,0.1357378363609314,0.9535675644874573,1e-05,0.28933221101760864,0.28666049242019653,0.985727846622467
55,0.14361193776130676,0.13422736525535583,0.9531275629997253,1e-05,0.28849074244499207,0.2857092618942261,0.9857282042503357
56,0.14390605688095093,0.1343197077512741,0.9520588517189026,1e-05,0.2871245741844177,0.2843592166900635,0.9858973026275635
57,0.1450294405221939,0.13533145189285278,0.9515560865402222,1e-05,0.28803467750549316,0.2852821946144104,0.9854427576065063
58,0.1457718312740326,0.13601499795913696,0.9507877826690674,1e-05,0.2862949073314667,0.28354156017303467,0.9852206707000732
59,0.14549051225185394,0.1356816589832306,0.9506720304489136,1e-05,0.2881377041339874,0.285346657037735,0.9854040145874023
60,0.14660832285881042,0.1366768330335617,0.9500100016593933,1e-05,0.28783416748046875,0.2850274443626404,0.9851712584495544
61,0.1465311497449875,0.1365918219089508,0.9494780898094177,1e-05,0.2872292995452881,0.28440606594085693,0.9851219654083252
62,0.1474214494228363,0.13739827275276184,0.949146032333374,1e-05,0.28610196709632874,0.28325507044792175,0.9854291081428528
63,0.14828091859817505,0.13824743032455444,0.9478822946548462,1e-05,0.2875175178050995,0.2846677899360657,0.9852308630943298
64,0.14778591692447662,0.13777507841587067,0.947558581829071,1e-05,0.2877691984176636,0.2849518358707428,0.9846436977386475
65,0.14883559942245483,0.13875789940357208,0.9470090866088867,1e-05,0.28615808486938477,0.2833337187767029,0.9847126007080078
66,0.14928491413593292,0.1392010897397995,0.9462155103683472,1e-05,0.2856799066066742,0.2828114330768585,0.9853297472000122
67,0.1496088057756424,0.13950414955615997,0.9463202357292175,1e-05,0.28581568598747253,0.2829757332801819,0.9846377372741699
68,0.15036886930465698,0.14025349915027618,0.9452062249183655,1e-05,0.28820687532424927,0.28537899255752563,0.984583854675293
69,0.15064090490341187,0.1405816376209259,0.9450176954269409,1e-05,0.2865411341190338,0.2836866080760956,0.98476642370224
70,0.14991238713264465,0.1397542655467987,0.9446380138397217,1e-05,0.2870049476623535,0.284159779548645,0.9847210049629211
71,0.15042084455490112,0.1403101682662964,0.943987250328064,1e-05,0.28699374198913574,0.2841755449771881,0.984653115272522
72,0.15107248723506927,0.1409458965063095,0.9443591833114624,1e-05,0.28617343306541443,0.28334522247314453,0.9847860336303711
73,0.15190838277339935,0.14172491431236267,0.9437187910079956,1e-05,0.2847083806991577,0.281877338886261,0.9846748113632202
74,0.15053951740264893,0.1404445767402649,0.9434075355529785,1e-05,0.28573310375213623,0.2829096019268036,0.9844300746917725
75,0.1510881930589676,0.14091478288173676,0.9427623748779297,1e-05,0.2855367660522461,0.2827053666114807,0.9844321608543396
76,0.151100292801857,0.14099028706550598,0.9424295425415039,1e-05,0.28535279631614685,0.2824993133544922,0.9844182133674622
77,0.15055961906909943,0.1403881460428238,0.9415287971496582,1e-05,0.28546056151390076,0.28266942501068115,0.984186589717865
78,0.150535449385643,0.1403210610151291,0.9419552683830261,1e-05,0.2862321138381958,0.28343141078948975,0.9844754934310913
79,0.14997336268424988,0.1397860199213028,0.9414380788803101,1e-05,0.28341174125671387,0.28059303760528564,0.9840962290763855
80,0.15045133233070374,0.14022435247898102,0.9410240650177002,1e-05,0.28437143564224243,0.28153079748153687,0.9843417406082153
81,0.1502089649438858,0.1399419903755188,0.9404575824737549,1e-05,0.2840995788574219,0.2812531292438507,0.9843130111694336
82,0.15168273448944092,0.14144833385944366,0.9400848150253296,1e-05,0.2828119397163391,0.27995672821998596,0.9841145873069763
83,0.15173012018203735,0.14145910739898682,0.9398751258850098,1e-05,0.28378498554229736,0.28096598386764526,0.9844152927398682
84,0.1517072468996048,0.14145399630069733,0.9391956329345703,1e-05,0.2838295102119446,0.28096479177474976,0.9840394854545593
85,0.151503324508667,0.14119276404380798,0.9389159083366394,1e-05,0.2852129638195038,0.2824060022830963,0.984250009059906
86,0.15140359103679657,0.14110492169857025,0.9386928081512451,1e-05,0.2845744490623474,0.2817210555076599,0.9844313263893127
87,0.15272119641304016,0.14244893193244934,0.9379811882972717,1e-05,0.28344109654426575,0.28055036067962646,0.9839943647384644
88,0.15250103175640106,0.14230911433696747,0.9381048083305359,1e-05,0.2835036516189575,0.28065451979637146,0.9840025305747986
89,0.15267546474933624,0.14247293770313263,0.9376587271690369,1e-05,0.2831296920776367,0.28028878569602966,0.9837391376495361
90,0.15294797718524933,0.14268621802330017,0.9372692108154297,1e-05,0.28283390402793884,0.2799638509750366,0.9837411046028137
91,0.15387244522571564,0.14361855387687683,0.9367899894714355,1e-05,0.2821885943412781,0.2793210446834564,0.9841492176055908
92,0.15420730412006378,0.1439189612865448,0.9363571405410767,1e-05,0.2816949784755707,0.2787882387638092,0.9842893481254578
93,0.15356796979904175,0.14321231842041016,0.9367331266403198,1e-05,0.2837817072868347,0.2809159457683563,0.9840912222862244
94,0.15397362411022186,0.1436314433813095,0.9363056421279907,1e-05,0.28470417857170105,0.28182777762413025,0.9839686155319214
95,0.15464986860752106,0.14430572092533112,0.9355883598327637,1e-05,0.28219518065452576,0.2792849838733673,0.9839131832122803
96,0.15381072461605072,0.14342011511325836,0.9358720183372498,1e-05,0.28436172008514404,0.2814025580883026,0.983585774898529
97,0.15582655370235443,0.14536632597446442,0.9351460933685303,1e-05,0.28359878063201904,0.28063294291496277,0.9835536479949951
98,0.15535826981067657,0.1448904573917389,0.9347726106643677,1e-05,0.2819378972053528,0.2790268659591675,0.9836291074752808
99,0.1564599871635437,0.14599335193634033,0.9347044825553894,1e-05,0.2828482687473297,0.279867559671402,0.9836524724960327
100,0.1570550501346588,0.1464954912662506,0.933902382850647,1e-05,0.28274884819984436,0.27978184819221497,0.9837042689323425
101,0.1570228785276413,0.14647220075130463,0.9337419271469116,1e-05,0.2814289629459381,0.27848172187805176,0.9838327765464783
102,0.15751399099826813,0.1469712108373642,0.9337826371192932,1e-05,0.28252729773521423,0.2795768976211548,0.9834462404251099
103,0.15752294659614563,0.14700525999069214,0.9331788420677185,1e-05,0.282804936170578,0.27983811497688293,0.9833884835243225
104,0.1574394851922989,0.14695467054843903,0.9327781796455383,1e-05,0.28189197182655334,0.2789534628391266,0.9831867814064026
105,0.15844225883483887,0.1478450745344162,0.9320592880249023,1e-05,0.2845120131969452,0.28155621886253357,0.9832985401153564
106,0.15886758267879486,0.14828427135944366,0.9325065016746521,1e-05,0.2822473347187042,0.27930018305778503,0.9832566976547241
107,0.1584089994430542,0.14786984026432037,0.9317774772644043,1e-05,0.2833312153816223,0.28040143847465515,0.9833700060844421
108,0.15907426178455353,0.1484696865081787,0.9315899014472961,1e-05,0.2831867039203644,0.28023001551628113,0.9834871292114258
109,0.15924608707427979,0.14864042401313782,0.932018518447876,1e-05,0.28401702642440796,0.2810315191745758,0.9831693172454834
110,0.15960274636745453,0.14889425039291382,0.9310377240180969,1e-05,0.2812245488166809,0.27824148535728455,0.9834796786308289
111,0.15895256400108337,0.14830282330513,0.9309864640235901,1e-05,0.28401950001716614,0.28106239438056946,0.9832149147987366
112,0.16083307564258575,0.15029548108577728,0.930446445941925,1e-05,0.2829926908016205,0.2800139784812927,0.9835872650146484
113,0.1613060086965561,0.15057949721813202,0.9300103783607483,1e-05,0.2791444957256317,0.2761497497558594,0.9835219979286194
114,0.16021783649921417,0.14969953894615173,0.9300320148468018,1e-05,0.2823016345500946,0.27932068705558777,0.9834610819816589
115,0.1614961475133896,0.1509840041399002,0.9287828803062439,1e-06,0.2828526198863983,0.2798621952533722,0.9831448197364807
116,0.16137103736400604,0.1509481519460678,0.9283198714256287,1e-06,0.2835189700126648,0.28051552176475525,0.9831134080886841
117,0.16145426034927368,0.1509750485420227,0.9280968308448792,1e-06,0.28288400173187256,0.2798876464366913,0.9829916954040527
118,0.163823202252388,0.15345512330532074,0.928276777267456,1e-06,0.28258585929870605,0.279594749212265,0.9830164909362793
119,0.1625792682170868,0.1522223949432373,0.92790287733078,1e-06,0.28340819478034973,0.28043365478515625,0.9830632209777832
120,0.1621086448431015,0.15172724425792694,0.9285473227500916,1e-06,0.28313395380973816,0.2801447808742523,0.9831106066703796
