epoch,f1-score,iou_score,loss,lr,val_f1-score,val_iou_score,val_loss
34,0.7740772366523743,0.7646419405937195,0.9415197968482971,1e-05,0.9011452198028564,0.8984240889549255,0.9833568930625916
35,0.7711169123649597,0.7616457939147949,0.9406011700630188,1e-05,0.9058794379234314,0.9031826257705688,0.9829624891281128
36,0.7672014236450195,0.7577682137489319,0.9406604766845703,1e-05,0.8998284935951233,0.8970915079116821,0.9829151630401611
37,0.7634413838386536,0.7538641095161438,0.9396266341209412,1e-05,0.8981709480285645,0.8954053521156311,0.9834071397781372
38,0.7607008218765259,0.7510942220687866,0.9397324919700623,1e-05,0.8934829831123352,0.8907501101493835,0.983259379863739
39,0.7569752335548401,0.7474247217178345,0.9395079016685486,1e-05,0.8939541578292847,0.89118891954422,0.9831358790397644
40,0.7556160688400269,0.7460424900054932,0.9388301372528076,1e-05,0.8936431407928467,0.8908478021621704,0.9829373955726624
41,0.755828857421875,0.7461904883384705,0.9388313293457031,1e-05,0.8972448110580444,0.8945325613021851,0.9833031296730042
42,0.751806914806366,0.7421832084655762,0.9382513165473938,1e-05,0.8867757320404053,0.8839950561523438,0.9830001592636108
43,0.7495404481887817,0.739849865436554,0.9377025961875916,1e-05,0.8885628581047058,0.8857834935188293,0.9827809929847717
44,0.7483268976211548,0.7386932969093323,0.9373927712440491,1e-05,0.8847164511680603,0.8819713592529297,0.9830425977706909
45,0.7455794811248779,0.7359277009963989,0.9370676875114441,1e-05,0.8925793170928955,0.8897773623466492,0.9829024076461792
46,0.7443456053733826,0.734668493270874,0.9366812705993652,1e-05,0.8876960873603821,0.8849247097969055,0.9828064441680908
47,0.742421567440033,0.7327662110328674,0.9362480640411377,1e-05,0.8878086805343628,0.885091245174408,0.9827263355255127
48,0.739853024482727,0.7301111221313477,0.9362332224845886,1e-05,0.8840807676315308,0.881322979927063,0.9826757907867432
49,0.7370436191558838,0.7273508906364441,0.9356517791748047,1e-05,0.8832769989967346,0.880495548248291,0.9828793406486511
50,0.7367706298828125,0.7270026206970215,0.93523770570755,1e-05,0.881084680557251,0.8783068060874939,0.9826253652572632
51,0.734969437122345,0.7251638770103455,0.9349966645240784,1e-05,0.879543662071228,0.8767387866973877,0.9824883937835693
52,0.7316235899925232,0.7217696905136108,0.9346176981925964,1e-05,0.87830650806427,0.8754856586456299,0.9826870560646057
53,0.7321051359176636,0.7222256064414978,0.934746265411377,1e-05,0.8735823035240173,0.8707380890846252,0.9827791452407837
54,0.7324454188346863,0.7225929498672485,0.9339426755905151,1e-05,0.8786842823028564,0.8759043216705322,0.9825583696365356
55,0.7315720319747925,0.7216097116470337,0.9339670538902283,1e-05,0.8747047781944275,0.8718445897102356,0.9826419353485107
56,0.7320960760116577,0.722110390663147,0.9337415099143982,1e-05,0.8706826567649841,0.8678565621376038,0.9826979041099548
57,0.7321147918701172,0.7221736311912537,0.933417022228241,1e-05,0.8750163316726685,0.8722487688064575,0.9826304316520691
58,0.7311328649520874,0.7212508320808411,0.9331747889518738,1e-05,0.8714638352394104,0.8685723543167114,0.9827643036842346
59,0.7352920174598694,0.7253546118736267,0.9322803616523743,1e-05,0.8751623630523682,0.8723245859146118,0.9824733138084412
60,0.7327412962913513,0.7228872179985046,0.9323558211326599,1e-05,0.8736536502838135,0.8707900047302246,0.9824112057685852
61,0.7306768298149109,0.7207947373390198,0.9321064352989197,1e-05,0.8721798062324524,0.8693342804908752,0.9828255772590637
62,0.734472930431366,0.7246885299682617,0.9317207336425781,1e-06,0.8741445541381836,0.8713335394859314,0.9824190139770508
63,0.7339158654212952,0.7241783142089844,0.9308785200119019,1e-06,0.873392641544342,0.8705821633338928,0.9824081063270569
64,0.7356377840042114,0.7259352207183838,0.9304426908493042,1e-06,0.873130202293396,0.8703098297119141,0.9823500514030457
65,0.7355309128761292,0.7258931994438171,0.9303630590438843,1e-06,0.8737474679946899,0.8709165453910828,0.9824076294898987
66,0.7356583476066589,0.7259719371795654,0.9301961660385132,1e-06,0.8747041821479797,0.871900737285614,0.9824033975601196
67,0.7348777055740356,0.7252008318901062,0.9301196932792664,1e-06,0.876329243183136,0.8735423684120178,0.9823778867721558
68,0.7336701154708862,0.7240397334098816,0.9303085207939148,1e-06,0.8750907182693481,0.8722786903381348,0.9823521375656128
69,0.7354801893234253,0.7258294224739075,0.9300249218940735,1e-06,0.8727477788925171,0.8699245452880859,0.9823980331420898
70,0.7360033392906189,0.7263529896736145,0.9300134181976318,1e-06,0.8746927380561829,0.8718866109848022,0.9824239611625671
71,0.736200749874115,0.7266228795051575,0.9300351142883301,1e-06,0.8735969662666321,0.8707765936851501,0.9823563098907471
72,0.736656129360199,0.7270711064338684,0.9296916723251343,1e-06,0.873761773109436,0.8709504008293152,0.982300341129303
73,0.7366652488708496,0.7270351052284241,0.9296847581863403,1e-06,0.8734545111656189,0.8706299066543579,0.9823792576789856
74,0.7361752390861511,0.7265416383743286,0.9295770525932312,1e-06,0.8750097751617432,0.8722025156021118,0.9823471307754517
75,0.736382246017456,0.7268087863922119,0.9293012022972107,1e-07,0.8723583221435547,0.8695417046546936,0.9822892546653748
76,0.7362668514251709,0.7266282439231873,0.9292037487030029,1e-07,0.8744104504585266,0.8715966939926147,0.982332706451416
77,0.7360298037528992,0.7263888716697693,0.9297870397567749,1e-07,0.8735648393630981,0.8707519173622131,0.9822961688041687
78,0.7359827160835266,0.7263649702072144,0.929905891418457,1e-07,0.8736778497695923,0.8708760738372803,0.9823153614997864
79,0.7356561422348022,0.7260814309120178,0.9299623370170593,1e-07,0.8730359673500061,0.8702219128608704,0.9823518395423889
80,0.7358551621437073,0.7262901663780212,0.9300506114959717,1e-07,0.8748480081558228,0.8720473647117615,0.9823257327079773
81,0.7366756796836853,0.7271561026573181,0.929337739944458,1e-07,0.8740344047546387,0.8712288737297058,0.9823634624481201
82,0.7348858118057251,0.7253196239471436,0.9300527572631836,1e-07,0.8741041421890259,0.8713129162788391,0.9822669625282288
83,0.7376636266708374,0.72810959815979,0.9294615983963013,1e-07,0.874555230140686,0.8717406988143921,0.9822702407836914
84,0.7372990846633911,0.7276963591575623,0.9295869469642639,1e-07,0.8735374808311462,0.8707259297370911,0.9822935461997986
85,0.7375733256340027,0.7279631495475769,0.9295850396156311,1e-08,0.8749707937240601,0.8721687197685242,0.982308030128479
86,0.7378063201904297,0.7282436490058899,0.9294139742851257,1e-08,0.8738104104995728,0.8710042834281921,0.9822957515716553
87,0.7369128465652466,0.7273156642913818,0.9296950697898865,1e-08,0.8741472363471985,0.8713436126708984,0.9822057485580444
88,0.7373353838920593,0.7277239561080933,0.929333508014679,1e-08,0.8732713460922241,0.8704591393470764,0.982318103313446
89,0.736680805683136,0.7271671295166016,0.9296147227287292,1e-08,0.8734464645385742,0.8706234693527222,0.9823513627052307
90,0.7385973930358887,0.7290151119232178,0.9294261932373047,1e-08,0.8740091323852539,0.8711889386177063,0.9823250770568848
91,0.7373131513595581,0.7277460694313049,0.9296278357505798,1e-08,0.8761624693870544,0.8733617663383484,0.9822277426719666
92,0.7377808690071106,0.7282004356384277,0.9292624592781067,1e-08,0.8728783130645752,0.8700723648071289,0.9822771549224854
93,0.7369746565818787,0.7273340225219727,0.929475724697113,1e-08,0.8732361793518066,0.8704291582107544,0.982298731803894
94,0.7355479598045349,0.7259888052940369,0.9298574924468994,1e-08,0.8726926445960999,0.8698843717575073,0.9823199510574341
95,0.7377236485481262,0.7281008362770081,0.929618775844574,1e-08,0.873273491859436,0.8704568147659302,0.9823076725006104
96,0.7369607090950012,0.727405846118927,0.9293269515037537,1e-08,0.8744130730628967,0.8716108202934265,0.9822829961776733
97,0.736309289932251,0.7266762256622314,0.9298486113548279,1e-08,0.8730471134185791,0.8702387809753418,0.9822899699211121
